tconst,ordering,nconst,category,job,characters,primaryName,birthYear,deathYear,averageRating,numVotes,titleType,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes
tt0003320,4,nm0151606,actor,,"[""Lon""]",Lon Chaney,1883,1930,,,short,"Red Margaret, Moonshiner","Red Margaret, Moonshiner",1913,,20
tt0003321,1,nm0085877,actor,,"[""Red Sweeney - a Clever Crook""]",Carlyle Blackwell,1884,1955,,,short,Red Sweeney's Mistake,Red Sweeney's Mistake,1913,,27
tt0003321,2,nm0756814,actress,,"[""Rose - Red's Accomplice""]",Marin Sais,1890,1971,,,short,Red Sweeney's Mistake,Red Sweeney's Mistake,1913,,27
tt0003321,3,nm0922396,actor,,"[""Goodwin - a Capitalist""]",William H. West,1860,1915,,,short,Red Sweeney's Mistake,Red Sweeney's Mistake,1913,,27
tt0003321,4,nm0938059,actress,,"[""Mrs. De Vere - a Detective""]",Jane Wolfe,1875,1958,,,short,Red Sweeney's Mistake,Red Sweeney's Mistake,1913,,27
tt0003321,6,nm1160117,actor,,"[""The Pawnbroker""]",Knute Rahm,1876,1957,,,short,Red Sweeney's Mistake,Red Sweeney's Mistake,1913,,27
tt0003322,10,nm1160010,actress,,"[""Baby Grey""]",Eileen Paul,,,,,short,The Redemption,The Redemption,1913,,
tt0003322,1,nm0085877,actor,,"[""Red Ellis""]",Carlyle Blackwell,1884,1955,,,short,The Redemption,The Redemption,1913,,
tt0003322,2,nm0922396,actor,,"[""Harrison Grey - the Sociologist""]",William H. West,1860,1915,,,short,The Redemption,The Redemption,1913,,
tt0003322,3,nm0756814,actress,,"[""Mrs. Grey""]",Marin Sais,1890,1971,,,short,The Redemption,The Redemption,1913,,
tt0003322,4,nm0938059,actress,,"[""Mag Milford""]",Jane Wolfe,1875,1958,,,short,The Redemption,The Redemption,1913,,
tt0003322,6,nm0403636,actor,,"[""Shifty Benner""]",Paul Hurst,1888,1953,,,short,The Redemption,The Redemption,1913,,
tt0003322,7,nm0314138,actress,,"[""Ogle - the Nursemaid""]",Neva Gerber,1891,1974,,,short,The Redemption,The Redemption,1913,,
tt0003322,8,nm1160117,actor,,"[""The Skeptical Friend""]",Knute Rahm,1876,1957,,,short,The Redemption,The Redemption,1913,,
tt0003322,9,nm0286408,actor,,"[""The Butler""]",Karl Formes,1841,1939,,,short,The Redemption,The Redemption,1913,,
tt0003323,10,nm0051445,actress,,"[""League of Civic Purity"",""Terpsichore""]",Gertrude Bambrick,1893,1974,6.3,35,short,"The Reformers; or, the Lost Art of Minding One's Business","The Reformers; or, The Lost Art of Minding One's Business",1913,,33
tt0003323,1,nm0537556,actor,,"[""The Father""]",Charles Hill Mailes,1870,1937,6.3,35,short,"The Reformers; or, the Lost Art of Minding One's Business","The Reformers; or, The Lost Art of Minding One's Business",1913,,33
tt0003323,2,nm0497501,actress,,"[""The Mother""]",Jennie Lee,1848,1925,6.3,35,short,"The Reformers; or, the Lost Art of Minding One's Business","The Reformers; or, The Lost Art of Minding One's Business",1913,,33
tt0003323,3,nm0366008,actor,,"[""The Son""]",Robert Harron,1893,1920,6.3,35,short,"The Reformers; or, the Lost Art of Minding One's Business","The Reformers; or, The Lost Art of Minding One's Business",1913,,33
tt0003323,4,nm0550615,actress,,"[""The Daughter""]",Mae Marsh,1894,1968,6.3,35,short,"The Reformers; or, the Lost Art of Minding One's Business","The Reformers; or, The Lost Art of Minding One's Business",1913,,33
tt0003323,8,nm0115524,actress,,"[""The Maid""]",Kate Bruce,1860,1946,6.3,35,short,"The Reformers; or, the Lost Art of Minding One's Business","The Reformers; or, The Lost Art of Minding One's Business",1913,,33
tt0003323,9,nm0589494,actor,,"[""Jameson - The Lover (The Bad Influence)""]",Walter Miller,1892,1940,6.3,35,short,"The Reformers; or, the Lost Art of Minding One's Business","The Reformers; or, The Lost Art of Minding One's Business",1913,,33
tt0003324,10,nm0249871,actor,,"[""Conrad Meetzer""]",Charles Michael Edwards,1898,1978,,,movie,A Regiment of Two,A Regiment of Two,1913,,57
tt0003324,1,nm0237713,actor,,"[""Ira Wilton""]",Sidney Drew,1863,1919,,,movie,A Regiment of Two,A Regiment of Two,1913,,57
tt0003324,2,nm0850033,actress,,"[""Mrs. Ira Wilton""]",Rose Tapley,1881,1956,,,movie,A Regiment of Two,A Regiment of Two,1913,,57
tt0003324,3,nm0604384,actor,,"[""Harry Bennett""]",Harry T. Morey,1873,1936,,,movie,A Regiment of Two,A Regiment of Two,1913,,57
tt0003324,4,nm0829171,actress,,"[""Mrs. Harry Bennett""]",Anita Stewart,1895,1961,,,movie,A Regiment of Two,A Regiment of Two,1913,,57
tt0003324,8,nm0511100,actor,,"[""Jack Brent""]",E.K. Lincoln,1884,1958,,,movie,A Regiment of Two,A Regiment of Two,1913,,57
tt0003324,9,nm0832458,actress,,"[""Laura""]",Edith Storey,1892,1967,,,movie,A Regiment of Two,A Regiment of Two,1913,,57
tt0003325,1,nm0732264,actress,,"[""Balkis""]",Gabrielle Robinne,1886,1980,,,short,La reine de Saba,La reine de Saba,1913,,
tt0003325,2,nm0018885,actor,,"[""Le roi Salomon""]",René Alexandre,1885,1946,,,short,La reine de Saba,La reine de Saba,1913,,
tt0003325,3,nm0733735,actress,,,Madeleine Roch,1883,1930,,,short,La reine de Saba,La reine de Saba,1913,,
tt0003326,1,nm0594291,actor,,"[""Kill Kullen""]",Tom Mix,1880,1940,,,short,Religion and Gun Practice,Religion and Gun Practice,1913,,28
tt0003326,2,nm0211274,actor,,"[""Wesley Judell""]",Rex De Rosselli,1878,1941,,,short,Religion and Gun Practice,Religion and Gun Practice,1913,,28
tt0003326,3,nm0824332,actress,,"[""Winona Judell""]",Myrtle Stedman,1885,1938,,,short,Religion and Gun Practice,Religion and Gun Practice,1913,,28
tt0003326,4,nm0192110,actor,,"[""Finley Overmeyer""]",Lester Cuneo,1888,1925,,,short,Religion and Gun Practice,Religion and Gun Practice,1913,,28
tt0003326,8,nm2331511,actor,,"[""Kullen's Horse""]",Old Blue,,,,,short,Religion and Gun Practice,Religion and Gun Practice,1913,,28
tt0003327,1,nm0717468,actor,,"[""Reid""]",Wallace Reid,1891,1923,,,short,Retribution,Retribution,1913,,
tt0003327,2,nm0202590,actress,,"[""Dorothy""]",Dorothy Davenport,1895,1977,,,short,Retribution,Retribution,1913,,
tt0003327,3,nm0103619,actor,,"[""Pedro""]",Ed Brady,1889,1942,,,short,Retribution,Retribution,1913,,
tt0003327,4,nm0242288,actor,,,Phil Dunham,1885,1972,,,short,Retribution,Retribution,1913,,
tt0003327,7,nm0097648,actor,,,Frank Borzage,1894,1962,,,short,Retribution,Retribution,1913,,
tt0003328,1,nm0853336,actor,,"[""Jim Hardy""]",William Desmond Taylor,1872,1922,,,short,Retrogression,Retrogression,1913,,
tt0003328,2,nm0118472,actress,,"[""Helen Hardy - Jim's Daughter""]",Hazel Buckham,1888,1959,,,short,Retrogression,Retrogression,1913,,
tt0003328,3,nm2165169,actor,,"[""Rusty - Hardy's Cellmate""]",Frank Brady,,,,,short,Retrogression,Retrogression,1913,,
tt0003329,1,nm0925310,actress,,"[""Pearl""]",Pearl White,1889,1938,,,short,The Rich Uncle,The Rich Uncle,1913,,8
tt0003329,2,nm0055865,actor,,"[""Chester""]",Chester Barnett,1884,1947,,,short,The Rich Uncle,The Rich Uncle,1913,,8
tt0003329,3,nm1148349,actress,,"[""Pearl's Mother""]",Kathryn Dana,,,,,short,The Rich Uncle,The Rich Uncle,1913,,8
tt0003329,4,nm0751176,actor,,"[""John Henry""]",Harry Russell,1879,1943,,,short,The Rich Uncle,The Rich Uncle,1913,,8
tt0003330,1,nm0005959,actor,,"[""Richard Wagner""]",Giuseppe Becce,1877,1973,6.2,123,movie,The Life of Richard Wagner,Richard Wagner,1913,,110
tt0003330,2,nm0257406,actress,,"[""Cosima von Bülow""]",Olga Engl,1871,1946,6.2,123,movie,The Life of Richard Wagner,Richard Wagner,1913,,110
tt0003330,3,nm0956274,actress,,"[""Minna Planer""]",Manny Ziener,1887,1972,6.2,123,movie,The Life of Richard Wagner,Richard Wagner,1913,,110
tt0003330,4,nm0624601,actor,,"[""Ludwig II.""]",Ernst Reicher,1885,1936,6.2,123,movie,The Life of Richard Wagner,Richard Wagner,1913,,110
tt0003331,1,nm1463771,actress,,"[""Portia Fielding""]",Mae Hamilton,,,,,short,Riches and Rogues,Riches and Rogues,1913,,33
tt0003331,2,nm1466453,actor,,"[""Mr. Whittingham""]",E. Trelawney,,,,,short,Riches and Rogues,Riches and Rogues,1913,,33
tt0003331,3,nm0446634,actress,,"[""Mrs. Whittingham""]",Margot Kelly,1893,1976,,,short,Riches and Rogues,Riches and Rogues,1913,,33
tt0003331,4,nm0390703,actor,,"[""Dr. Rogers""]",Harold Holland,1885,1974,,,short,Riches and Rogues,Riches and Rogues,1913,,33
tt0003331,6,nm1465420,actor,,"[""Ernest Holt""]",R. Peyton,,,,,short,Riches and Rogues,Riches and Rogues,1913,,33
tt0003331,7,nm0362567,actor,,"[""Six Characters""]",Cedric Hardwicke,1893,1964,,,short,Riches and Rogues,Riches and Rogues,1913,,33
tt0003332,1,nm0308848,actor,,"[""Rick""]",William Garwood,1884,1950,,,short,Rick's Redemption,Rick's Redemption,1913,,28
tt0003332,2,nm0652479,actress,,,Muriel Ostriche,1896,1989,,,short,Rick's Redemption,Rick's Redemption,1913,,28
tt0003333,10,nm0457045,actress,,"[""Blonde Girl at Garment Factory""]",Virginia Kirtley,1888,1956,,,short,The Riot,The Riot,1913,,26
tt0003333,1,nm0000779,actor,,"[""Cohen - Jewish Neighborhood Leader""]",Roscoe 'Fatty' Arbuckle,1887,1933,,,short,The Riot,The Riot,1913,,26
tt0003333,2,nm0635667,actress,,"[""Mabel - Cohen's Daughter3""]",Mabel Normand,1892,1930,,,short,The Riot,The Riot,1913,,26
tt0003333,3,nm0409390,actor,,"[""Irish Neighborhood Leader""]",Charles Inslee,1870,1922,,,short,The Riot,The Riot,1913,,26
tt0003333,4,nm0202562,actress,,"[""Irish Neighborhood Leader's Wife""]",Alice Davenport,1864,1936,,,short,The Riot,The Riot,1913,,26
tt0003333,6,nm0043018,actor,,"[""Irishman""]",Charles Avery,1873,1926,,,short,The Riot,The Riot,1913,,26
tt0003333,7,nm0414345,actor,,"[""One of the Neighborhood Kids""]",Billy Jacobs,1910,2004,,,short,The Riot,The Riot,1913,,26
tt0003333,8,nm0341503,actor,,"[""One of the Neighborhood Kids""]",Gordon Griffith,1907,1958,,,short,The Riot,The Riot,1913,,26
tt0003333,9,nm0169088,actor,,"[""Jewish Bomb Thrower""]",Nick Cogley,1869,1936,,,short,The Riot,The Riot,1913,,26
tt0003334,1,nm2297223,actor,,"[""George Wyndham""]",George Gray,1863,,,,movie,The Road to Ruin,The Road to Ruin,1913,,
tt0003334,2,nm0813880,actress,,"[""Lucy Probyn""]",G. Somerset,,,,,movie,The Road to Ruin,The Road to Ruin,1913,,
tt0003334,3,nm0768673,actor,,"[""Jack Probyn""]",Harry W. Scaddan,1874,1924,,,movie,The Road to Ruin,The Road to Ruin,1913,,
tt0003334,4,nm0531952,actor,,"[""Lord Layton""]",Thomas H. MacDonald,,,,,movie,The Road to Ruin,The Road to Ruin,1913,,
tt0003334,7,nm0348701,actor,,"[""Dick Hinton""]",Val Gurney,1889,1930,,,movie,The Road to Ruin,The Road to Ruin,1913,,
tt0003334,8,nm0890988,actress,,"[""Mrs. Wyndham""]",E. Vaudray,,,,,movie,The Road to Ruin,The Road to Ruin,1913,,
tt0003334,9,nm0810457,actress,,"[""Katy Probyn""]",Mary Smithers,,,,,movie,The Road to Ruin,The Road to Ruin,1913,,
tt0003335,10,nm0680232,actor,,"[""The College Professor""]",Augustus Phillips,1874,1952,,,movie,The Robbers,The Robbers,1913,,56
tt0003335,1,nm0112898,actor,,"[""Count Moor""]",Robert Brower,1850,1934,,,movie,The Robbers,The Robbers,1913,,56
tt0003335,2,nm0933045,actor,,"[""Charles Moor - the Count's Son""]",Ben F. Wilson,1876,1930,,,movie,The Robbers,The Robbers,1913,,56
tt0003335,3,nm0949133,actor,,"[""Francis Moor - the Count's Son""]",Barry O'Moore,1879,1945,,,movie,The Robbers,The Robbers,1913,,56
tt0003335,4,nm0298301,actress,,"[""Amelia""]",Mary Fuller,1888,1973,,,movie,The Robbers,The Robbers,1913,,56
tt0003335,7,nm0447596,actor,,"[""Herman - a Young Nobleman""]",Harry Kendall,1872,1936,,,movie,The Robbers,The Robbers,1913,,56
tt0003335,8,nm0644728,actor,,"[""Switzer - a Student""]",Charles Ogle,1865,1940,,,movie,The Robbers,The Robbers,1913,,56
tt0003335,9,nm0532975,actor,,"[""The Money Lender""]",Edward Mack,1869,1929,,,movie,The Robbers,The Robbers,1913,,56
tt0003336,1,nm0925310,actress,,"[""Pearl""]",Pearl White,1889,1938,,,short,Robert's Lesson,Robert's Lesson,1913,,
tt0003336,2,nm0055865,actor,,"[""Robert""]",Chester Barnett,1884,1947,,,short,Robert's Lesson,Robert's Lesson,1913,,
tt0003337,10,nm0102718,actor,,"[""The Baron""]",Sidney Bracey,1877,1942,5.6,56,movie,Robin Hood,Robin Hood,1913,,
tt0003337,1,nm0751510,actor,,"[""Robin Hood""]",William Russell,1884,1929,5.6,56,movie,Robin Hood,Robin Hood,1913,,
tt0003337,2,nm0391837,actress,,"[""Maid Marian""]",Gerda Holmes,1891,1943,5.6,56,movie,Robin Hood,Robin Hood,1913,,
tt0003337,3,nm0071132,actor,,"[""Alan-a-Dale""]",Harry Benham,1884,1969,5.6,56,movie,Robin Hood,Robin Hood,1913,,
tt0003337,4,nm0227022,actor,,"[""Sheriff of Nottingham""]",John Webb Dillion,1877,1949,5.6,56,movie,Robin Hood,Robin Hood,1913,,
tt0003337,7,nm0714717,actor,,"[""Friar Tuck""]",Ernest Redding,,,5.6,56,movie,Robin Hood,Robin Hood,1913,,
tt0003337,8,nm0027209,actress,,"[""Ellen""]",Mignon Anderson,1892,1983,5.6,56,movie,Robin Hood,Robin Hood,1913,,
tt0003337,9,nm0860035,actor,,"[""Hardfast""]",David Thompson,1884,1957,5.6,56,movie,Robin Hood,Robin Hood,1913,,
tt0003339,1,nm0292407,actor,,"[""Clameron""]",Fraunie Fraunholz,1876,1938,,,short,The Rogues of Paris,The Rogues of Paris,1913,,40
tt0003339,2,nm0122918,actress,,,Vinnie Burns,1897,1969,,,short,The Rogues of Paris,The Rogues of Paris,1913,,40
tt0003339,3,nm1932556,actor,,,James M. Johnson,,,,,short,The Rogues of Paris,The Rogues of Paris,1913,,40
tt0003339,4,nm0505354,actor,,,Joseph Levering,1874,1943,,,short,The Rogues of Paris,The Rogues of Paris,1913,,40
tt0003339,6,nm0642190,actor,,,James O'Neill,1863,1938,,,short,The Rogues of Paris,The Rogues of Paris,1913,,40
tt0003339,7,nm0779891,actor,,,Wallace Scott,1905,1970,,,short,The Rogues of Paris,The Rogues of Paris,1913,,40
tt0003339,8,nm0926280,actress,,,Claire Whitney,1890,1969,,,short,The Rogues of Paris,The Rogues of Paris,1913,,40
tt0003340,10,nm0342510,actor,,,Harry Gripp,1889,1953,,,short,The Romance of Rowena,The Romance of Rowena,1913,,28
tt0003340,1,nm0298301,actress,,"[""Rowena Travers""]",Mary Fuller,1888,1973,,,short,The Romance of Rowena,The Romance of Rowena,1913,,28
tt0003340,2,nm2577858,actor,,"[""Sir John Travers""]",Frank A. Lyons,,,,,short,The Romance of Rowena,The Romance of Rowena,1913,,28
tt0003340,3,nm0259860,actress,,"[""Lady Travers""]",Margery Bonney Erskine,1864,1949,,,short,The Romance of Rowena,The Romance of Rowena,1913,,28
tt0003340,4,nm0640311,actor,,"[""Sir Harry Canston - Rowena's Sweetheart""]",Edward O'Connor,1862,1932,,,short,The Romance of Rowena,The Romance of Rowena,1913,,28
tt0003340,7,nm0930788,actress,,,Ida Williams,,,,,short,The Romance of Rowena,The Romance of Rowena,1913,,28
tt0003340,8,nm0933045,actor,,,Ben F. Wilson,1876,1930,,,short,The Romance of Rowena,The Romance of Rowena,1913,,28
tt0003340,9,nm0176730,actress,,,Lizzie Conway,1846,1916,,,short,The Romance of Rowena,The Romance of Rowena,1913,,28
tt0003341,1,nm0832584,actor,,"[""Jimmy Mullen""]",Jerome Storm,1890,1958,,,short,Romance of Sunshine Alley,Romance of Sunshine Alley,1914,,28
tt0003341,2,nm0601556,actress,,"[""Mary Denton""]",Marcia Moore,1891,1920,,,short,Romance of Sunshine Alley,Romance of Sunshine Alley,1914,,28
tt0003341,3,nm0588056,actor,,"[""Bill Cross""]",Charles Miller,1857,1936,,,short,Romance of Sunshine Alley,Romance of Sunshine Alley,1914,,28
tt0003341,4,nm0585605,actress,,"[""Mary's Mother""]",Fanny Midgley,1879,1932,,,short,Romance of Sunshine Alley,Romance of Sunshine Alley,1914,,28
tt0003341,8,nm0365121,actress,,,Mildred Harris,1901,1944,,,short,Romance of Sunshine Alley,Romance of Sunshine Alley,1914,,28
tt0003342,1,nm0717468,actor,,"[""Paul Hapgood""]",Wallace Reid,1891,1923,,,short,The Rose of Mexico,A Rose of Old Mexico,1913,,10
tt0003342,2,nm0160708,actress,,"[""Paquita""]",Lillian Christy,,,,,short,The Rose of Mexico,A Rose of Old Mexico,1913,,10
tt0003342,3,nm0185300,actor,,"[""Pedro""]",Edward Coxen,1880,1954,,,short,The Rose of Mexico,A Rose of Old Mexico,1913,,10
tt0003342,4,nm0936767,actor,,"[""Paquita's Father""]",Chester Withey,1887,1939,,,short,The Rose of Mexico,A Rose of Old Mexico,1913,,10
tt0003343,1,nm0784407,actor,,"[""John - the Rube""]",Mack Sennett,1880,1960,,,short,The Rube and the Baron,The Rube and the Baron,1913,,14
tt0003343,2,nm0635667,actress,,"[""Mabel""]",Mabel Normand,1892,1930,,,short,The Rube and the Baron,The Rube and the Baron,1913,,14
tt0003343,3,nm0532072,actor,,"[""The Baron""]",Fred Mace,1878,1917,,,short,The Rube and the Baron,The Rube and the Baron,1913,,14
tt0003343,4,nm0169088,actor,,"[""Mabel's Father""]",Nick Cogley,1869,1936,,,short,The Rube and the Baron,The Rube and the Baron,1913,,14
tt0003343,5,nm0851618,actor,,"[""The Minister""]",Arthur Tavares,1884,1954,,,short,The Rube and the Baron,The Rube and the Baron,1913,,14
tt0003343,6,nm0643025,actress,,"[""Wedding Guest""]",Laura Oakley,1879,1957,,,short,The Rube and the Baron,The Rube and the Baron,1913,,14
tt0003343,7,nm0680285,actress,,"[""Wedding Guest""]",Carmen Phillips,1888,1966,,,short,The Rube and the Baron,The Rube and the Baron,1913,,14
tt0003344,1,nm0532072,actor,,,Fred Mace,1878,1917,,,short,The Rural Third Degree,The Rural Third Degree,1913,,14
tt0003344,2,nm0267638,actress,,"[""Si's Bride""]",Dot Farley,1881,1971,,,short,The Rural Third Degree,The Rural Third Degree,1913,,14
tt0003344,3,nm0169088,actor,,"[""Police Chief""]",Nick Cogley,1869,1936,,,short,The Rural Third Degree,The Rural Third Degree,1913,,14
tt0003344,4,nm0043018,actor,,"[""Cop""]",Charles Avery,1873,1926,,,short,The Rural Third Degree,The Rural Third Degree,1913,,14
tt0003344,6,nm0291387,actor,,"[""Cop""]",Chester M. Franklin,1890,1954,,,short,The Rural Third Degree,The Rural Third Degree,1913,,14
tt0003344,7,nm0369058,actor,,"[""Cop""]",Raymond Hatton,1887,1971,,,short,The Rural Third Degree,The Rural Third Degree,1913,,14
tt0003344,8,nm0448012,actor,,"[""Cop""]",Edgar Kennedy,1890,1948,,,short,The Rural Third Degree,The Rural Third Degree,1913,,14
tt0003344,9,nm4008916,actor,,"[""Minister""]",Hale Studebaker,1889,1963,,,short,The Rural Third Degree,The Rural Third Degree,1913,,14
tt0003345,1,nm0074139,actor,,"[""Graf Baldini""]",Charly Berger,1881,1945,6.2,22,short,S1,S1,1913,,40
tt0003345,2,nm1854741,actor,,"[""General von Hessendorff""]",Siegwart Gruder,1872,,6.2,22,short,S1,S1,1913,,40
tt0003345,3,nm9385017,actor,,"[""Generaladjutant""]",Herr Imke,,,6.2,22,short,S1,S1,1913,,40
tt0003345,4,nm0525874,actress,,"[""Adelers Tochter Ellen""]",Ellen Lumbye,1886,1967,6.2,22,short,S1,S1,1913,,40
tt0003346,1,nm0827509,actor,,"[""The Constable""]",Ford Sterling,1883,1939,,,short,Safe in Jail,Safe in Jail,1913,,
tt0003346,2,nm0448012,actor,,"[""1st Crook""]",Edgar Kennedy,1890,1948,,,short,Safe in Jail,Safe in Jail,1913,,
tt0003346,3,nm0369058,actor,,"[""2nd Crook""]",Raymond Hatton,1887,1971,,,short,Safe in Jail,Safe in Jail,1913,,
tt0003346,4,nm0000779,actor,,"[""Neighbor Woman""]",Roscoe 'Fatty' Arbuckle,1887,1933,,,short,Safe in Jail,Safe in Jail,1913,,
tt0003346,6,nm0043018,actor,,"[""Neighbor Woman's Husband""]",Charles Avery,1873,1926,,,short,Safe in Jail,Safe in Jail,1913,,
tt0003346,7,nm1885154,actor,,"[""Villager""]",Bert Hunn,1883,1964,,,short,Safe in Jail,Safe in Jail,1913,,
tt0003346,8,nm0003424,actor,,"[""Villager""]",Hank Mann,1887,1971,,,short,Safe in Jail,Safe in Jail,1913,,
tt0003346,9,nm0851618,actor,,"[""Villager""]",Arthur Tavares,1884,1954,,,short,Safe in Jail,Safe in Jail,1913,,
tt0003348,10,nm2331511,actor,,"[""Injun Sam's Horse""]",Old Blue,,,,,short,Sallie's Sure Shot,Sallie's Sure Shot,1913,,10
tt0003348,1,nm0242139,actor,,"[""Fred""]",William Duncan,1879,1961,,,short,Sallie's Sure Shot,Sallie's Sure Shot,1913,,10
tt0003348,2,nm0824332,actress,,"[""Sallie""]",Myrtle Stedman,1885,1938,,,short,Sallie's Sure Shot,Sallie's Sure Shot,1913,,10
tt0003348,3,nm0192110,actor,,"[""Coyote Jim""]",Lester Cuneo,1888,1925,,,short,Sallie's Sure Shot,Sallie's Sure Shot,1913,,10
tt0003348,4,nm0594291,actor,,"[""Injun Sam""]",Tom Mix,1880,1940,,,short,Sallie's Sure Shot,Sallie's Sure Shot,1913,,10
tt0003348,7,nm0070503,actor,,,Pete Bender,,,,,short,Sallie's Sure Shot,Sallie's Sure Shot,1913,,10
tt0003348,8,nm0159643,actor,,,Pat Chrisman,1882,1953,,,short,Sallie's Sure Shot,Sallie's Sure Shot,1913,,10
tt0003348,9,nm0285961,actress,,,Victoria Forde,1896,1964,,,short,Sallie's Sure Shot,Sallie's Sure Shot,1913,,10
tt0003350,1,nm0558236,actor,,"[""Francisco - Toreador""]",Godofredo Mateldi,,,,,short,For the Love of a Toreador,Sangue gitano,1913,,
tt0003350,2,nm5634968,actress,,"[""Carmen""]",Mercedes Ramos,,,,,short,For the Love of a Toreador,Sangue gitano,1913,,
tt0003351,1,nm0731096,actress,,"[""Fanny Le Grand"",""Sapho""]",Florence Roberts,1871,1927,4.4,15,movie,Sapho,Sapho,1913,,
tt0003351,2,nm0401470,actor,,"[""Jean""]",Shelly Hull,1884,1919,4.4,15,movie,Sapho,Sapho,1913,,
tt0003351,3,nm0129661,actor,,"[""Joseph""]",Arthur Cadwell Jr.,1909,2000,4.4,15,movie,Sapho,Sapho,1913,,
tt0003351,4,nm0425592,actor,,,Lamar Johnstone,1884,1919,4.4,15,movie,Sapho,Sapho,1913,,
tt0003353,1,nm0242139,actor,,"[""Bud Lee""]",William Duncan,1879,1961,,,short,Saved from the Vigilantes,Saved from the Vigilantes,1913,,10
